Entity,Code,Date,Parks (%)
Ireland,IRL,"Feb 19, 2020",-9.2
Ireland,IRL,"Feb 20, 2020",-5.667
Ireland,IRL,"Feb 21, 2020",-5
Ireland,IRL,"Feb 22, 2020",-0.429
Ireland,IRL,"Feb 23, 2020",3.857
Ireland,IRL,"Feb 24, 2020",2.571
Ireland,IRL,"Feb 25, 2020",1.714
Ireland,IRL,"Feb 26, 2020",3.714
Ireland,IRL,"Feb 27, 2020",4.143
Ireland,IRL,"Feb 28, 2020",4.286
Ireland,IRL,"Feb 29, 2020",0.857
Ireland,IRL,"Mar 1, 2020",0
Ireland,IRL,"Mar 2, 2020",1.286
Ireland,IRL,"Mar 3, 2020",4.571
Ireland,IRL,"Mar 4, 2020",6.857
Ireland,IRL,"Mar 5, 2020",6.857
Ireland,IRL,"Mar 6, 2020",8.286
Ireland,IRL,"Mar 7, 2020",12.143
Ireland,IRL,"Mar 8, 2020",12.857
Ireland,IRL,"Mar 9, 2020",9.286
Ireland,IRL,"Mar 10, 2020",7.286
Ireland,IRL,"Mar 11, 2020",3.286
Ireland,IRL,"Mar 12, 2020",-0.714
Ireland,IRL,"Mar 13, 2020",-2
Ireland,IRL,"Mar 14, 2020",-4
Ireland,IRL,"Mar 15, 2020",-1.143
Ireland,IRL,"Mar 16, 2020",3.714
Ireland,IRL,"Mar 17, 2020",11.143
Ireland,IRL,"Mar 18, 2020",13.571
Ireland,IRL,"Mar 19, 2020",19.571
Ireland,IRL,"Mar 20, 2020",21.714
Ireland,IRL,"Mar 21, 2020",22.143
Ireland,IRL,"Mar 22, 2020",24.857
Ireland,IRL,"Mar 23, 2020",22.857
Ireland,IRL,"Mar 24, 2020",14.714
Ireland,IRL,"Mar 25, 2020",14.571
Ireland,IRL,"Mar 26, 2020",12.571
Ireland,IRL,"Mar 27, 2020",10.286
Ireland,IRL,"Mar 28, 2020",3.571
Ireland,IRL,"Mar 29, 2020",-10.429
Ireland,IRL,"Mar 30, 2020",-16.714
Ireland,IRL,"Mar 31, 2020",-21.286
Ireland,IRL,"Apr 1, 2020",-27.571
Ireland,IRL,"Apr 2, 2020",-35.143
Ireland,IRL,"Apr 3, 2020",-40.143
Ireland,IRL,"Apr 4, 2020",-38.286
Ireland,IRL,"Apr 5, 2020",-38.286
Ireland,IRL,"Apr 6, 2020",-34.286
Ireland,IRL,"Apr 7, 2020",-30.286
Ireland,IRL,"Apr 8, 2020",-27.286
Ireland,IRL,"Apr 9, 2020",-25.286
Ireland,IRL,"Apr 10, 2020",-24
Ireland,IRL,"Apr 11, 2020",-21.857
Ireland,IRL,"Apr 12, 2020",-23.286
Ireland,IRL,"Apr 13, 2020",-24.143
Ireland,IRL,"Apr 14, 2020",-25.143
Ireland,IRL,"Apr 15, 2020",-24.429
Ireland,IRL,"Apr 16, 2020",-22
Ireland,IRL,"Apr 17, 2020",-22
Ireland,IRL,"Apr 18, 2020",-24.143
Ireland,IRL,"Apr 19, 2020",-19.429
Ireland,IRL,"Apr 20, 2020",-16.429
Ireland,IRL,"Apr 21, 2020",-14.857
Ireland,IRL,"Apr 22, 2020",-14.143
Ireland,IRL,"Apr 23, 2020",-13
Ireland,IRL,"Apr 24, 2020",-10.429
Ireland,IRL,"Apr 25, 2020",-6.571
Ireland,IRL,"Apr 26, 2020",-7.571
Ireland,IRL,"Apr 27, 2020",-6.571
Ireland,IRL,"Apr 28, 2020",-6.714
Ireland,IRL,"Apr 29, 2020",-10.714
Ireland,IRL,"Apr 30, 2020",-14.714
Ireland,IRL,"May 1, 2020",-16.714
Ireland,IRL,"May 2, 2020",-16
Ireland,IRL,"May 3, 2020",-11.429
Ireland,IRL,"May 4, 2020",-7.571
Ireland,IRL,"May 5, 2020",-6.286
Ireland,IRL,"May 6, 2020",0.714
Ireland,IRL,"May 7, 2020",5.429
Ireland,IRL,"May 8, 2020",11.571
Ireland,IRL,"May 9, 2020",16.714
Ireland,IRL,"May 10, 2020",12.571
Ireland,IRL,"May 11, 2020",10
Ireland,IRL,"May 12, 2020",11.571
Ireland,IRL,"May 13, 2020",7.429
Ireland,IRL,"May 14, 2020",-1
Ireland,IRL,"May 15, 2020",-13
Ireland,IRL,"May 16, 2020",-25.286
Ireland,IRL,"May 17, 2020",-29.429
Ireland,IRL,"May 18, 2020",-40.286
Ireland,IRL,"May 19, 2020",-49.571
Ireland,IRL,"May 20, 2020",-50.857
Ireland,IRL,"May 21, 2020",-49
Ireland,IRL,"May 22, 2020",-48.571
Ireland,IRL,"May 23, 2020",-48.143
Ireland,IRL,"May 24, 2020",-42.714
Ireland,IRL,"May 25, 2020",-39
Ireland,IRL,"May 26, 2020",-36
Ireland,IRL,"May 27, 2020",-35.571
Ireland,IRL,"May 28, 2020",-31.571
Ireland,IRL,"May 29, 2020",-26.429
Ireland,IRL,"May 30, 2020",-21.143
Ireland,IRL,"May 31, 2020",-19.857
Ireland,IRL,"Jun 1, 2020",-11.571
Ireland,IRL,"Jun 2, 2020",-9.429
Ireland,IRL,"Jun 3, 2020",-13.286
Ireland,IRL,"Jun 4, 2020",-18
Ireland,IRL,"Jun 5, 2020",-20.429
Ireland,IRL,"Jun 6, 2020",-25
Ireland,IRL,"Jun 7, 2020",-26.143
Ireland,IRL,"Jun 8, 2020",-29.286
Ireland,IRL,"Jun 9, 2020",-31.286
Ireland,IRL,"Jun 10, 2020",-29.571
Ireland,IRL,"Jun 11, 2020",-26.571
Ireland,IRL,"Jun 12, 2020",-24.143
Ireland,IRL,"Jun 13, 2020",-17
Ireland,IRL,"Jun 14, 2020",-12
Ireland,IRL,"Jun 15, 2020",-6.286
Ireland,IRL,"Jun 16, 2020",-1
Ireland,IRL,"Jun 17, 2020",3
Ireland,IRL,"Jun 18, 2020",5.143
Ireland,IRL,"Jun 19, 2020",7
Ireland,IRL,"Jun 20, 2020",7
Ireland,IRL,"Jun 21, 2020",6.429
Ireland,IRL,"Jun 22, 2020",-1.429
Ireland,IRL,"Jun 23, 2020",-4.429
Ireland,IRL,"Jun 24, 2020",1.857
Ireland,IRL,"Jun 25, 2020",10.857
Ireland,IRL,"Jun 26, 2020",13
Ireland,IRL,"Jun 27, 2020",9.714
Ireland,IRL,"Jun 28, 2020",5.286
Ireland,IRL,"Jun 29, 2020",6.714
Ireland,IRL,"Jun 30, 2020",13
Ireland,IRL,"Jul 1, 2020",8.143
Ireland,IRL,"Jul 2, 2020",6.857
Ireland,IRL,"Jul 3, 2020",6.143
Ireland,IRL,"Jul 4, 2020",12.143
Ireland,IRL,"Jul 5, 2020",17.286
Ireland,IRL,"Jul 6, 2020",25.571
Ireland,IRL,"Jul 7, 2020",19.429
Ireland,IRL,"Jul 8, 2020",18.143
Ireland,IRL,"Jul 9, 2020",17.714
Ireland,IRL,"Jul 10, 2020",25
Ireland,IRL,"Jul 11, 2020",32.429
Ireland,IRL,"Jul 12, 2020",37.857
Ireland,IRL,"Jul 13, 2020",37.143
Ireland,IRL,"Jul 14, 2020",41.143
Ireland,IRL,"Jul 15, 2020",51.429
Ireland,IRL,"Jul 16, 2020",56.857
Ireland,IRL,"Jul 17, 2020",55
Ireland,IRL,"Jul 18, 2020",54.714
Ireland,IRL,"Jul 19, 2020",62
Ireland,IRL,"Jul 20, 2020",70.429
Ireland,IRL,"Jul 21, 2020",84.571
Ireland,IRL,"Jul 22, 2020",82.857
Ireland,IRL,"Jul 23, 2020",79.571
Ireland,IRL,"Jul 24, 2020",78.714
Ireland,IRL,"Jul 25, 2020",74.857
Ireland,IRL,"Jul 26, 2020",68.429
Ireland,IRL,"Jul 27, 2020",62.714
Ireland,IRL,"Jul 28, 2020",59.571
Ireland,IRL,"Jul 29, 2020",58
Ireland,IRL,"Jul 30, 2020",60.429
Ireland,IRL,"Jul 31, 2020",65.571
Ireland,IRL,"Aug 1, 2020",69.571
Ireland,IRL,"Aug 2, 2020",74.571
Ireland,IRL,"Aug 3, 2020",91.429
Ireland,IRL,"Aug 4, 2020",88.714
Ireland,IRL,"Aug 5, 2020",92.857
Ireland,IRL,"Aug 6, 2020",96.286
Ireland,IRL,"Aug 7, 2020",99.286
Ireland,IRL,"Aug 8, 2020",106.286
Ireland,IRL,"Aug 9, 2020",107.286
Ireland,IRL,"Aug 10, 2020",93.143
Ireland,IRL,"Aug 11, 2020",100.571
Ireland,IRL,"Aug 12, 2020",109.429
Ireland,IRL,"Aug 13, 2020",108.143
Ireland,IRL,"Aug 14, 2020",107.429
Ireland,IRL,"Aug 15, 2020",102.857
Ireland,IRL,"Aug 16, 2020",95.571
Ireland,IRL,"Aug 17, 2020",87.429
Ireland,IRL,"Aug 18, 2020",84
Ireland,IRL,"Aug 19, 2020",68.286
Ireland,IRL,"Aug 20, 2020",59.857
Ireland,IRL,"Aug 21, 2020",55.143
Ireland,IRL,"Aug 22, 2020",48.429
Ireland,IRL,"Aug 23, 2020",50.429
Ireland,IRL,"Aug 24, 2020",58
Ireland,IRL,"Aug 25, 2020",43.714
Ireland,IRL,"Aug 26, 2020",53.571
Ireland,IRL,"Aug 27, 2020",53
Ireland,IRL,"Aug 28, 2020",51.429
Israel,ISR,"Feb 17, 2020",28.333
Israel,ISR,"Feb 18, 2020",23.25
Israel,ISR,"Feb 19, 2020",16.6
Israel,ISR,"Feb 20, 2020",15.333
Israel,ISR,"Feb 21, 2020",19.429
Israel,ISR,"Feb 22, 2020",8.429
Israel,ISR,"Feb 23, 2020",8
Israel,ISR,"Feb 24, 2020",7
Israel,ISR,"Feb 25, 2020",5.143
Israel,ISR,"Feb 26, 2020",9.857
Israel,ISR,"Feb 27, 2020",12
Israel,ISR,"Feb 28, 2020",17.286
Israel,ISR,"Feb 29, 2020",20.714
Israel,ISR,"Mar 1, 2020",21.286
Israel,ISR,"Mar 2, 2020",36
Israel,ISR,"Mar 3, 2020",38.143
Israel,ISR,"Mar 4, 2020",38.714
Israel,ISR,"Mar 5, 2020",38.571
Israel,ISR,"Mar 6, 2020",26
Israel,ISR,"Mar 7, 2020",29.143
Israel,ISR,"Mar 8, 2020",31.857
Israel,ISR,"Mar 9, 2020",20.571
Israel,ISR,"Mar 10, 2020",25.857
Israel,ISR,"Mar 11, 2020",28.286
Israel,ISR,"Mar 12, 2020",22.571
Israel,ISR,"Mar 13, 2020",18.429
Israel,ISR,"Mar 14, 2020",9.286
Israel,ISR,"Mar 15, 2020",6.714
Israel,ISR,"Mar 16, 2020",6.714
Israel,ISR,"Mar 17, 2020",-6.143
Israel,ISR,"Mar 18, 2020",-19.571
Israel,ISR,"Mar 19, 2020",-24.857
Israel,ISR,"Mar 20, 2020",-28.286
Israel,ISR,"Mar 21, 2020",-32.143
Israel,ISR,"Mar 22, 2020",-38.714
Israel,ISR,"Mar 23, 2020",-47
Israel,ISR,"Mar 24, 2020",-47.143
Israel,ISR,"Mar 25, 2020",-46.429
Israel,ISR,"Mar 26, 2020",-48.143
Israel,ISR,"Mar 27, 2020",-49
Israel,ISR,"Mar 28, 2020",-52.143
Israel,ISR,"Mar 29, 2020",-55.571
Israel,ISR,"Mar 30, 2020",-59.857
Israel,ISR,"Mar 31, 2020",-62.286
Israel,ISR,"Apr 1, 2020",-64.714
Israel,ISR,"Apr 2, 2020",-63.429
Israel,ISR,"Apr 3, 2020",-61.857
Israel,ISR,"Apr 4, 2020",-60.714
Israel,ISR,"Apr 5, 2020",-60.143
Israel,ISR,"Apr 6, 2020",-59.143
Israel,ISR,"Apr 7, 2020",-58.143
Israel,ISR,"Apr 8, 2020",-59.714
Israel,ISR,"Apr 9, 2020",-62.571
Israel,ISR,"Apr 10, 2020",-64.429
Israel,ISR,"Apr 11, 2020",-64.714
Israel,ISR,"Apr 12, 2020",-64.143
Israel,ISR,"Apr 13, 2020",-63.714
Israel,ISR,"Apr 14, 2020",-65
Israel,ISR,"Apr 15, 2020",-64.571
Israel,ISR,"Apr 16, 2020",-61.143
Israel,ISR,"Apr 17, 2020",-58.429
Israel,ISR,"Apr 18, 2020",-56.571
Israel,ISR,"Apr 19, 2020",-54.714
Israel,ISR,"Apr 20, 2020",-53.571
Israel,ISR,"Apr 21, 2020",-50.571
Israel,ISR,"Apr 22, 2020",-45.714
Israel,ISR,"Apr 23, 2020",-43.286
Israel,ISR,"Apr 24, 2020",-42
Israel,ISR,"Apr 25, 2020",-42
Israel,ISR,"Apr 26, 2020",-40.429
Israel,ISR,"Apr 27, 2020",-39.286
Israel,ISR,"Apr 28, 2020",-39.857
Israel,ISR,"Apr 29, 2020",-43.143
Israel,ISR,"Apr 30, 2020",-41.571
Israel,ISR,"May 1, 2020",-36.714
Israel,ISR,"May 2, 2020",-31.429
Israel,ISR,"May 3, 2020",-29.143
Israel,ISR,"May 4, 2020",-25.429
Israel,ISR,"May 5, 2020",-23.857
Israel,ISR,"May 6, 2020",-16.857
Israel,ISR,"May 7, 2020",-12.571
Israel,ISR,"May 8, 2020",-5.714
Israel,ISR,"May 9, 2020",-2.714
Israel,ISR,"May 10, 2020",0
Israel,ISR,"May 11, 2020",1.714
Israel,ISR,"May 12, 2020",9
Israel,ISR,"May 13, 2020",12.571
Israel,ISR,"May 14, 2020",14
Israel,ISR,"May 15, 2020",15.286
Israel,ISR,"May 16, 2020",15.857
Israel,ISR,"May 17, 2020",14.571
Israel,ISR,"May 18, 2020",13.714
Israel,ISR,"May 19, 2020",10.571
Israel,ISR,"May 20, 2020",4.286
Israel,ISR,"May 21, 2020",-0.571
Israel,ISR,"May 22, 2020",-1.714
Israel,ISR,"May 23, 2020",-0.429
Israel,ISR,"May 24, 2020",-6.571
Israel,ISR,"May 25, 2020",-9.429
Israel,ISR,"May 26, 2020",-11.286
Israel,ISR,"May 27, 2020",-10.571
Israel,ISR,"May 28, 2020",-9.857
Israel,ISR,"May 29, 2020",-8.429
Israel,ISR,"May 30, 2020",-7.286
Israel,ISR,"May 31, 2020",-6
Israel,ISR,"Jun 1, 2020",-7.143
Israel,ISR,"Jun 2, 2020",-8.857
Israel,ISR,"Jun 3, 2020",-9.286
Israel,ISR,"Jun 4, 2020",-10
Israel,ISR,"Jun 5, 2020",-8.571
Israel,ISR,"Jun 6, 2020",-4.857
Israel,ISR,"Jun 7, 2020",-2.286
Israel,ISR,"Jun 8, 2020",-0.143
Israel,ISR,"Jun 9, 2020",2.286
Israel,ISR,"Jun 10, 2020",5
Israel,ISR,"Jun 11, 2020",8.571
Israel,ISR,"Jun 12, 2020",10.714
Israel,ISR,"Jun 13, 2020",10.714
Israel,ISR,"Jun 14, 2020",12
Israel,ISR,"Jun 15, 2020",13.429
Israel,ISR,"Jun 16, 2020",14.714
Israel,ISR,"Jun 17, 2020",15.857
Israel,ISR,"Jun 18, 2020",16
Israel,ISR,"Jun 19, 2020",13.714
Israel,ISR,"Jun 20, 2020",11.429
Israel,ISR,"Jun 21, 2020",11.714
Israel,ISR,"Jun 22, 2020",11.857
Israel,ISR,"Jun 23, 2020",12.286
Israel,ISR,"Jun 24, 2020",12.286
Israel,ISR,"Jun 25, 2020",12.286
Israel,ISR,"Jun 26, 2020",12
Israel,ISR,"Jun 27, 2020",11.714
Israel,ISR,"Jun 28, 2020",11.571
Israel,ISR,"Jun 29, 2020",11.429
Israel,ISR,"Jun 30, 2020",11.571
Israel,ISR,"Jul 1, 2020",12.429
Israel,ISR,"Jul 2, 2020",13
Israel,ISR,"Jul 3, 2020",13.143
Israel,ISR,"Jul 4, 2020",12.429
Israel,ISR,"Jul 5, 2020",13.143
Israel,ISR,"Jul 6, 2020",13.857
Israel,ISR,"Jul 7, 2020",14
Israel,ISR,"Jul 8, 2020",14
Israel,ISR,"Jul 9, 2020",12.429
Israel,ISR,"Jul 10, 2020",12.143
Israel,ISR,"Jul 11, 2020",12.286
Israel,ISR,"Jul 12, 2020",12.143
Israel,ISR,"Jul 13, 2020",12.286
Israel,ISR,"Jul 14, 2020",12.857
Israel,ISR,"Jul 15, 2020",12.714
Israel,ISR,"Jul 16, 2020",14.714
Israel,ISR,"Jul 17, 2020",14.143
Israel,ISR,"Jul 18, 2020",14.143
Israel,ISR,"Jul 19, 2020",14.857
Israel,ISR,"Jul 20, 2020",15.857
Israel,ISR,"Jul 21, 2020",17
Israel,ISR,"Jul 22, 2020",17.714
Israel,ISR,"Jul 23, 2020",17.429
Israel,ISR,"Jul 24, 2020",16.429
Israel,ISR,"Jul 25, 2020",15.714
Israel,ISR,"Jul 26, 2020",14.714
Israel,ISR,"Jul 27, 2020",13.143
Israel,ISR,"Jul 28, 2020",11.143
Israel,ISR,"Jul 29, 2020",8.571
Israel,ISR,"Jul 30, 2020",6.143
Israel,ISR,"Jul 31, 2020",9.286
Israel,ISR,"Aug 1, 2020",13
Israel,ISR,"Aug 2, 2020",18.429
Israel,ISR,"Aug 3, 2020",23.571
Israel,ISR,"Aug 4, 2020",28.429
Israel,ISR,"Aug 5, 2020",35.143
Israel,ISR,"Aug 6, 2020",41.286
Israel,ISR,"Aug 7, 2020",44.143
Israel,ISR,"Aug 8, 2020",44
Israel,ISR,"Aug 9, 2020",43.714
Israel,ISR,"Aug 10, 2020",44.857
Israel,ISR,"Aug 11, 2020",46.857
Israel,ISR,"Aug 12, 2020",49.143
Israel,ISR,"Aug 13, 2020",51.429
Israel,ISR,"Aug 14, 2020",52.143
Israel,ISR,"Aug 15, 2020",52.429
Israel,ISR,"Aug 16, 2020",53.429
Israel,ISR,"Aug 17, 2020",54.571
Israel,ISR,"Aug 18, 2020",55.857
Israel,ISR,"Aug 19, 2020",57.143
Israel,ISR,"Aug 20, 2020",58.857
Israel,ISR,"Aug 21, 2020",60.429
Israel,ISR,"Aug 22, 2020",61.714
Israel,ISR,"Aug 23, 2020",63
Israel,ISR,"Aug 24, 2020",64
Israel,ISR,"Aug 25, 2020",65
Israel,ISR,"Aug 26, 2020",65.857
Israel,ISR,"Aug 27, 2020",67.143
Israel,ISR,"Aug 28, 2020",68.143
Italy,ITA,"Feb 17, 2020",22.667
Italy,ITA,"Feb 18, 2020",21
Italy,ITA,"Feb 19, 2020",19
Italy,ITA,"Feb 20, 2020",18.833
Italy,ITA,"Feb 21, 2020",18.857
Italy,ITA,"Feb 22, 2020",18.143
Italy,ITA,"Feb 23, 2020",17.714
Italy,ITA,"Feb 24, 2020",19.857
Italy,ITA,"Feb 25, 2020",20.429
Italy,ITA,"Feb 26, 2020",18
Italy,ITA,"Feb 27, 2020",15.286
Italy,ITA,"Feb 28, 2020",14.143
Italy,ITA,"Feb 29, 2020",10.143
Italy,ITA,"Mar 1, 2020",2.571
Italy,ITA,"Mar 2, 2020",-4.286
Italy,ITA,"Mar 3, 2020",-8.429
Italy,ITA,"Mar 4, 2020",-6.429
Italy,ITA,"Mar 5, 2020",-8
Italy,ITA,"Mar 6, 2020",-10.714
Italy,ITA,"Mar 7, 2020",-10.714
Italy,ITA,"Mar 8, 2020",-6.286
Italy,ITA,"Mar 9, 2020",-6
Italy,ITA,"Mar 10, 2020",-9.286
Italy,ITA,"Mar 11, 2020",-15
Italy,ITA,"Mar 12, 2020",-22
Italy,ITA,"Mar 13, 2020",-30
Italy,ITA,"Mar 14, 2020",-41.429
Italy,ITA,"Mar 15, 2020",-53.143
Italy,ITA,"Mar 16, 2020",-59.286
Italy,ITA,"Mar 17, 2020",-64.429
Italy,ITA,"Mar 18, 2020",-70
Italy,ITA,"Mar 19, 2020",-71.857
Italy,ITA,"Mar 20, 2020",-73.714
Italy,ITA,"Mar 21, 2020",-74.714
Italy,ITA,"Mar 22, 2020",-76.143
Italy,ITA,"Mar 23, 2020",-78.143
Italy,ITA,"Mar 24, 2020",-79.857
Italy,ITA,"Mar 25, 2020",-81.429
Italy,ITA,"Mar 26, 2020",-82.857
Italy,ITA,"Mar 27, 2020",-83.571
Italy,ITA,"Mar 28, 2020",-83.714
Italy,ITA,"Mar 29, 2020",-83.571
Italy,ITA,"Mar 30, 2020",-83.286
Italy,ITA,"Mar 31, 2020",-83
Italy,ITA,"Apr 1, 2020",-82.286
Italy,ITA,"Apr 2, 2020",-81.286
Italy,ITA,"Apr 3, 2020",-80.714
Italy,ITA,"Apr 4, 2020",-80.429
Italy,ITA,"Apr 5, 2020",-80.429
Italy,ITA,"Apr 6, 2020",-80
Italy,ITA,"Apr 7, 2020",-79.571
Italy,ITA,"Apr 8, 2020",-79.429
Italy,ITA,"Apr 9, 2020",-79.286
Italy,ITA,"Apr 10, 2020",-79
Italy,ITA,"Apr 11, 2020",-78.857
Italy,ITA,"Apr 12, 2020",-79
Italy,ITA,"Apr 13, 2020",-80.429
Italy,ITA,"Apr 14, 2020",-80.571
Italy,ITA,"Apr 15, 2020",-80.429
Italy,ITA,"Apr 16, 2020",-80.286
Italy,ITA,"Apr 17, 2020",-80.143
Italy,ITA,"Apr 18, 2020",-80
Italy,ITA,"Apr 19, 2020",-79.571
Italy,ITA,"Apr 20, 2020",-78.571
Italy,ITA,"Apr 21, 2020",-78.571
Italy,ITA,"Apr 22, 2020",-78.571
Italy,ITA,"Apr 23, 2020",-78.286
Italy,ITA,"Apr 24, 2020",-77.714
Italy,ITA,"Apr 25, 2020",-77.857
Italy,ITA,"Apr 26, 2020",-77.429
Italy,ITA,"Apr 27, 2020",-75.857
Italy,ITA,"Apr 28, 2020",-75.143
Italy,ITA,"Apr 29, 2020",-74.143
Italy,ITA,"Apr 30, 2020",-73.286
Italy,ITA,"May 1, 2020",-73.714
Italy,ITA,"May 2, 2020",-72
Italy,ITA,"May 3, 2020",-70.571
Italy,ITA,"May 4, 2020",-65.143
Italy,ITA,"May 5, 2020",-59.429
Italy,ITA,"May 6, 2020",-54.286
Italy,ITA,"May 7, 2020",-48.714
Italy,ITA,"May 8, 2020",-42.286
Italy,ITA,"May 9, 2020",-36.571
Italy,ITA,"May 10, 2020",-32
Italy,ITA,"May 11, 2020",-34.143
Italy,ITA,"May 12, 2020",-33.571
Italy,ITA,"May 13, 2020",-34.571
Italy,ITA,"May 14, 2020",-34.571
Italy,ITA,"May 15, 2020",-35.286
Italy,ITA,"May 16, 2020",-36.143
Italy,ITA,"May 17, 2020",-33.429
Italy,ITA,"May 18, 2020",-28.571
Italy,ITA,"May 19, 2020",-27.857
Italy,ITA,"May 20, 2020",-24.143
Italy,ITA,"May 21, 2020",-20.143
Italy,ITA,"May 22, 2020",-14.714
Italy,ITA,"May 23, 2020",-7.857
Italy,ITA,"May 24, 2020",-2.571
Italy,ITA,"May 25, 2020",-0.429
Italy,ITA,"May 26, 2020",3.571
Italy,ITA,"May 27, 2020",6.571
Italy,ITA,"May 28, 2020",7.286
Italy,ITA,"May 29, 2020",5.857
Italy,ITA,"May 30, 2020",5.286
Italy,ITA,"May 31, 2020",5.571
Italy,ITA,"Jun 1, 2020",12.571
Italy,ITA,"Jun 2, 2020",28.714
Italy,ITA,"Jun 3, 2020",28.429
Italy,ITA,"Jun 4, 2020",24.286
Italy,ITA,"Jun 5, 2020",25.286
Italy,ITA,"Jun 6, 2020",28.714
Italy,ITA,"Jun 7, 2020",26
Italy,ITA,"Jun 8, 2020",17.429
Italy,ITA,"Jun 9, 2020",1.714
Italy,ITA,"Jun 10, 2020",1.143
Italy,ITA,"Jun 11, 2020",5
Italy,ITA,"Jun 12, 2020",9.857
Italy,ITA,"Jun 13, 2020",9.571
Italy,ITA,"Jun 14, 2020",14.429
Italy,ITA,"Jun 15, 2020",18.143
Italy,ITA,"Jun 16, 2020",20.714
Italy,ITA,"Jun 17, 2020",23.857
Italy,ITA,"Jun 18, 2020",28.571
Italy,ITA,"Jun 19, 2020",29.429
Italy,ITA,"Jun 20, 2020",34.429
Italy,ITA,"Jun 21, 2020",36.857
Italy,ITA,"Jun 22, 2020",40.714
Italy,ITA,"Jun 23, 2020",45.286
Italy,ITA,"Jun 24, 2020",50.429
Italy,ITA,"Jun 25, 2020",52.571
Italy,ITA,"Jun 26, 2020",55.286
Italy,ITA,"Jun 27, 2020",56.286
Italy,ITA,"Jun 28, 2020",57.143
Italy,ITA,"Jun 29, 2020",59.429
Italy,ITA,"Jun 30, 2020",59.571
Italy,ITA,"Jul 1, 2020",58.857
Italy,ITA,"Jul 2, 2020",59.429
Italy,ITA,"Jul 3, 2020",57.571
Italy,ITA,"Jul 4, 2020",56.714
Italy,ITA,"Jul 5, 2020",57.143
Italy,ITA,"Jul 6, 2020",58.286
Italy,ITA,"Jul 7, 2020",60.714
Italy,ITA,"Jul 8, 2020",64
Italy,ITA,"Jul 9, 2020",66.714
Italy,ITA,"Jul 10, 2020",71
Italy,ITA,"Jul 11, 2020",71.571
Italy,ITA,"Jul 12, 2020",72.571
Italy,ITA,"Jul 13, 2020",73.857
Italy,ITA,"Jul 14, 2020",75.286
Italy,ITA,"Jul 15, 2020",74.857
Italy,ITA,"Jul 16, 2020",75.571
Italy,ITA,"Jul 17, 2020",75
Italy,ITA,"Jul 18, 2020",77.143
Italy,ITA,"Jul 19, 2020",78.143
Italy,ITA,"Jul 20, 2020",80.429
Italy,ITA,"Jul 21, 2020",82.429
Italy,ITA,"Jul 22, 2020",84.857
Italy,ITA,"Jul 23, 2020",86.714
Italy,ITA,"Jul 24, 2020",87
Italy,ITA,"Jul 25, 2020",88.714
Italy,ITA,"Jul 26, 2020",89.286
Italy,ITA,"Jul 27, 2020",90.571
Italy,ITA,"Jul 28, 2020",91.286
Italy,ITA,"Jul 29, 2020",93.143
Italy,ITA,"Jul 30, 2020",93.286
Italy,ITA,"Jul 31, 2020",95.571
Italy,ITA,"Aug 1, 2020",93.714
Italy,ITA,"Aug 2, 2020",91.857
Italy,ITA,"Aug 3, 2020",89.857
Italy,ITA,"Aug 4, 2020",90.286
Italy,ITA,"Aug 5, 2020",91.857
Italy,ITA,"Aug 6, 2020",95.286
Italy,ITA,"Aug 7, 2020",98.429
Italy,ITA,"Aug 8, 2020",101.429
Italy,ITA,"Aug 9, 2020",105.714
Italy,ITA,"Aug 10, 2020",118.571
Italy,ITA,"Aug 11, 2020",130.286
Italy,ITA,"Aug 12, 2020",140
Italy,ITA,"Aug 13, 2020",148.429
Italy,ITA,"Aug 14, 2020",155.857
Italy,ITA,"Aug 15, 2020",160.857
Italy,ITA,"Aug 16, 2020",161.571
Italy,ITA,"Aug 17, 2020",162.714
Italy,ITA,"Aug 18, 2020",164.571
Italy,ITA,"Aug 19, 2020",167.429
Italy,ITA,"Aug 20, 2020",169.429
Italy,ITA,"Aug 21, 2020",169.286
Italy,ITA,"Aug 22, 2020",167
Italy,ITA,"Aug 23, 2020",164.143
Italy,ITA,"Aug 24, 2020",157
Italy,ITA,"Aug 25, 2020",149.714
Italy,ITA,"Aug 26, 2020",141.571
Italy,ITA,"Aug 27, 2020",134
Italy,ITA,"Aug 28, 2020",126.429
Jamaica,JAM,"Feb 17, 2020",5.333
Jamaica,JAM,"Feb 18, 2020",1.25
Jamaica,JAM,"Feb 19, 2020",-0.6
Jamaica,JAM,"Feb 20, 2020",-1.5
Jamaica,JAM,"Feb 21, 2020",-1.857
Jamaica,JAM,"Feb 22, 2020",-2.143
Jamaica,JAM,"Feb 23, 2020",-7.143
Jamaica,JAM,"Feb 24, 2020",-6.286
Jamaica,JAM,"Feb 25, 2020",-4.714
Jamaica,JAM,"Feb 26, 2020",-3.429
Jamaica,JAM,"Feb 27, 2020",-1.429
Jamaica,JAM,"Feb 28, 2020",-1.143
Jamaica,JAM,"Feb 29, 2020",-1.429
Jamaica,JAM,"Mar 1, 2020",-1.714
Jamaica,JAM,"Mar 2, 2020",-1.714
Jamaica,JAM,"Mar 3, 2020",-2.429
Jamaica,JAM,"Mar 4, 2020",-3.286
Jamaica,JAM,"Mar 5, 2020",-5.286
Jamaica,JAM,"Mar 6, 2020",-5.714
Jamaica,JAM,"Mar 7, 2020",-4.571
Jamaica,JAM,"Mar 8, 2020",-5
Jamaica,JAM,"Mar 9, 2020",-5.714
